unit_i,unit_j,pearson_r
2240,8912,0.08096094492805289
2240,8913,0.09332249713302203
2240,8914,0.025751554295241764
2240,8916,0.06354613844358434
2240,8955,0.017074276111153405
2240,8956,0.03709924555414806
2240,8957,0.06667133397068119
2240,8958,0.09466195307332799
2240,8959,0.015406793954772714
2240,8960,0.09451718244423131
2240,8962,0.07955994474685252
2240,8963,0.0510613802548102
2240,8964,0.06283527317624199
2240,9000,0.06203627224494087
2240,9001,0.047284777243747064
2240,9002,0.072643893522035
2240,9004,0.02634353892503232
2240,9155,0.04821217769990996
2240,9330,0.060995354129331686
2240,9337,0.017141055668683028
2240,9390,0.04655307997012982
2240,9401,0.05858882010720972
2240,9427,0.036131137245233376
2240,9428,0.04057849208662837
2240,9446,0.0653586009723065
2240,9465,0.06120161047886156
2240,9553,0.06530499870168897
2240,9651,0.05556721871893407
2240,11878,0.09178247104520888
2240,11882,0.06651136304934042
2240,11883,0.06378806080977328
2240,11884,0.07046134864627647
2240,11886,0.04872326460112781
2240,11887,0.05540465699618289
2240,11888,0.09331042267690384
2240,11889,0.017952755088322267
2240,11929,0.07961022066498077
2240,11930,0.07315306531889057
2240,11931,0.07878012399588856
2240,11933,0.045646671555069476
2240,11934,0.0634501848478567
2240,11935,0.10024015643478902
2240,11936,0.06348807012197183
2240,11970,0.0824601807603659
2240,11971,0.07941052788147637
2240,11973,0.09415373445799231
2240,12246,0.0888978429220152
2240,12267,0.0989883046723675
2240,12284,0.1268571214552663
2240,12286,0.0645498933414189
2240,12290,0.09758864228539238
2240,12316,0.03522555255036754
2240,12346,0.07680841477397413
2240,12372,0.06696884415218526
2240,12562,0.08893226094096297
2240,12568,0.09489917420422882
2240,12619,0.08868511997566741
2240,12637,0.0790777291997763
2241,2277,0.04477093226606792
2241,2278,0.04437035895744
2241,2280,0.037047298456260425
2241,2448,0.007723368098256979
2241,2484,0.048682179359698485
2241,2541,0.030160666230056532
2241,2648,0.04866229511688394
2241,2678,0.05293846684886664
2241,2738,0.05351031627121836
2241,2757,0.05509404620358172
2241,2778,0.036696822215008564
2241,2842,0.020021523782938706
2241,2859,0.06459359883515933
2241,2860,0.016463235428688744
2241,2976,0.06539743625709075
2241,5404,0.03040948509461456
2241,5432,0.02504434050949096
2241,5435,0.008171030790322721
2241,5436,0.02931864121837002
2241,5437,0.04138150028882688
2241,5438,0.02069625537291149
2241,5439,0.028199554425075313
2241,5440,0.0397462558435317
2241,5441,0.047146561318673785
2241,5442,0.020928374245741913
2241,5444,0.009330080436815562
2241,5446,0.06423726135480462
2241,5474,0.06282898185024131
2241,5475,0.054396702751272966
2241,5476,0.05776039995308697
2241,5477,0.061979574511121724
2241,5479,0.027261237003041228
2241,5505,0.02850025862703598
2241,5506,0.03077591126101259
2241,5507,0.04714238728848108
2241,5508,0.04672137508563248
2241,5509,0.06010677591948578
2241,5735,0.02503507595629909
2241,5743,0.030932877950994548
2241,5875,0.03354361700917873
2241,5908,0.04633107221044901
2241,5940,0.02410797731027814
2241,6191,0.010530488329138539
2241,6216,0.03565159005532032
2241,8861,0.023617931903937874
2241,8868,0.04067671352564647
2241,8904,0.033659523913962805
2241,8906,0.01314245948447443
2241,8907,0.02101757920141254
2241,8908,0.03656261322416271
2241,8909,0.032022852106246766
2241,8910,0.008915395220138464
2241,8911,0.038670282858426275
2241,8912,0.044142818570938394
2241,8913,0.05468225302992714
2241,8914,0.02742874356225107
2241,8916,0.03870770503427446
2241,8955,0.012740580519891059
2241,8956,0.026713112962845155
2241,8957,0.026368618546456637
2241,8958,0.049314115877685735
2241,8959,0.008496825232182318
2241,8960,0.03735821731779072
2241,8962,0.04501841342039267
2241,8963,0.03166393856843392
2241,8964,0.03832948819090689
2241,9000,0.02444106529259703
2241,9001,0.030239506162929714
2241,9002,0.040864150623224446
2241,9004,0.0032866956504629913
2241,9155,0.014845972103297847
2241,9330,0.020954962829865347
2241,9337,0.009935697093143393
2241,9390,0.019579906471449884
2241,9401,0.03349590832102595
2241,9427,0.0166461366018465
2241,9428,0.010425975726628003
2241,9446,0.03103498124778756
2241,9465,0.015685351196484763
2241,9553,0.02505630638444925
2241,9651,0.02306718530599959
2241,11878,0.04448695604919279
2241,11882,0.04319641568548391
2241,11883,0.039102655755170704
2241,11884,0.0409712655788734
2241,11886,0.02298617480903722
2241,11887,0.019465443231296595
2241,11888,0.04339855789987366
2241,11889,0.000513850672931258
2241,11929,0.038841126671771274
2241,11930,0.037999708801969866
2241,11931,0.0378236609614054
2241,11933,0.03629273556902168
2241,11934,0.024112131846267336
2241,11935,0.05948771876631228
2241,11936,0.03389623562542197
2241,11970,0.03295484548168501
2241,11971,0.044629117865839514
2241,11973,0.048781970917985196
2241,12246,0.04500256681555527
2241,12267,0.05977036250741591
2241,12284,0.05509843724052378
2241,12286,0.028306744293656916
2241,12290,0.0342706795853545
2241,12316,0.007687530366921791
2241,12346,0.04953454149955175
2241,12372,0.04115211759793094
2241,12562,0.05346329269605128
2241,12568,0.047031497963812764
2241,12619,0.06608447614999101
2241,12637,0.05606529163372514
2277,2278,0.05994054900094975
2277,2280,0.06680256380611109
2277,2448,0.012229540674675
2277,2484,0.045039967350381294
2277,2541,0.017856921754292075
2277,2648,0.006706937543090936
2277,2678,0.021003720574441102
2277,2738,0.044528233062663146
2277,2757,0.04273822437901353
2277,2778,0.02271465071419485
2277,2842,0.0030264272276411285
2277,2859,0.02746293323148841
2277,2860,0.008780369532931737
2277,2976,0.035040129967790164
2277,5404,0.033721847876029575
2277,5432,0.018964322720406077
2277,5435,0.013601290332550387
2277,5436,0.02489839721319355
2277,5437,0.012063727637888454
2277,5438,0.022667421850037648
2277,5439,0.022143114721502502
2277,5440,0.021058629687849544
2277,5441,0.025913484858107447
2277,5442,0.027153919210316135
2277,5444,0.010593387318216711
2277,5446,0.04929461132805313
2277,5474,0.06862877989375213
2277,5475,0.043388885388383897
2277,5476,0.02028041792197401
2277,5477,0.03264564537030588
2277,5479,0.028369126766123916
2277,5505,0.02885079584340971
2277,5506,0.07006396251687948
2277,5507,0.06773509063581767
2277,5508,0.023829516927653723
2277,5509,0.04414577417690746
2277,5735,0.026584170271383132
2277,5743,0.018634810221333523
2277,5875,0.07734577861705676
2277,5908,0.037513275512019724
2277,5940,0.013688434242918027
2277,6191,0.019919573421944448
2277,6216,0.02922615360697619
2277,8861,0.013175883903158476
2277,8868,0.023177452268552477
2277,8904,0.012492079027937392
2277,8906,-0.007702600932363153
2277,8907,0.031878333844477795
2277,8908,0.019862334507305485
2277,8909,0.011874180444061829
2277,8910,-0.0014856255201924132
2277,8911,0.06408440710681987
2277,8912,0.03251729399305434
2277,8913,0.04314050765422394
2277,8914,0.029459583652217805
2277,8916,0.0359372822671091
2277,8955,-0.00916370898900546
2277,8956,0.004714143539930032
2277,8957,0.011368850734579617
2277,8958,0.027168132864659786
2277,8959,-0.001149503556757734
2277,8960,0.03676992369290815
2277,8962,0.027859980669674912
2277,8963,0.028715111854770436
2277,8964,0.030760724406979217
2277,9000,0.07213185396056263
2277,9001,0.038840023945078905
2277,9002,0.01261610082832814
2277,9004,-0.006142698166616031
2277,9155,0.01671969401710344
2277,9330,0.051344159383881496
2277,9337,0.0007673893311893848
2277,9390,0.019268081352455415
2277,9401,0.037044925156951576
2277,9427,0.004081821056247797
2277,9428,0.0027992338177195587
2277,9446,0.01411636713118747
2277,9465,0.013303072710396064
2277,9553,-0.0021758260933400827
2277,9651,0.005780959302902114
2277,11878,0.03518998494261538
2277,11882,0.03280522994554596
2277,11883,0.0233218102531267
2277,11884,0.037830729837314774
2277,11886,0.04684493287552538
2277,11887,0.04461226378353637
2277,11888,0.08205046223946763
2277,11889,-0.0071305673451493665
2277,11929,0.03159447372860581
2277,11930,0.021109433194473528
2277,11931,0.05407555830497991
2277,11933,0.03294969985538422
2277,11934,0.03255524131422167
2277,11935,0.03379677774515928
2277,11936,0.016444062373598637
2277,11970,0.059766520316137134
2277,11971,0.025699450922446188
2277,11973,0.026532089366054733
2277,12246,0.03524271052573932
2277,12267,0.057172699125910297
2277,12284,0.07833594982308428
2277,12286,0.009600031279184096
2277,12290,0.04860564823119115
2277,12316,0.009276427321046148
2277,12346,0.017658233641094506
2277,12372,0.038031468879478635
2277,12562,0.0515490540899181
2277,12568,0.04498089769525207
2277,12619,0.03476605323129999
2277,12637,0.04260845274319739
2278,2280,0.07232984360702176
2278,2448,0.019429293915876354
2278,2484,0.0404517775883225
2278,2541,0.051217856343255624
2278,2648,0.04539683282848253
2278,2678,0.026993117836657393
2278,2738,0.045061476430977486
2278,2757,0.06482313410222079
2278,2778,0.05704240708631263
2278,2842,0.027530421103430878
2278,2859,0.06855604566757212
2278,2860,0.03736716401923254
2278,2976,0.06647225685212946
2278,5404,0.04642826229534784
2278,5432,0.025915286489827476
2278,5435,0.022319240403178488
2278,5436,0.03224634881191129
2278,5437,0.05087117183932969
2278,5438,0.0553860102493963
2278,5439,0.037936737940098726
2278,5440,0.01955235358391399
2278,5441,0.03607207600899889
2278,5442,0.04232724602239889
2278,5444,0.03882282743588235
2278,5446,0.06666043021200121
2278,5474,0.06683950038464073
2278,5475,0.08250716966550808
2278,5476,0.030751201117514372
2278,5477,0.05482168842356231
2278,5479,0.049663900999673626
2278,5505,0.055645419087693423
2278,5506,0.03837770949377619
2278,5507,0.07364966768106876
2278,5508,0.037238065893612976
2278,5509,0.06862720183925004
2278,5735,0.08809984053766436
2278,5743,0.0312650891811576
2278,5875,0.040090313329172934
2278,5908,0.052024006431822964
2278,5940,0.051820448588202395
2278,6191,0.03816724370033095
2278,6216,0.05890800025662631
2278,8861,0.012934094005146628
2278,8868,0.04448167197265717
2278,8904,0.046644957058009126
2278,8906,0.021382586389736783
2278,8907,0.03986821371813745
2278,8908,0.028336223129110223
2278,8909,0.023547364715346908
2278,8910,0.015362409534786691
2278,8911,0.02457127042409145
2278,8912,0.03696705146349325
2278,8913,0.04656926025664134
2278,8914,0.012103385582787804
2278,8916,0.05642843062687514
2278,8955,0.011176005415193861
2278,8956,0.02727789775312323
2278,8957,0.028339395363023896
2278,8958,0.07569671412668773
2278,8959,0.015365494992247654
2278,8960,0.05331700887066174
2278,8962,0.046535544451005974
2278,8963,0.024718344277094743
2278,8964,0.027266374800176983
2278,9000,0.045796325753864726
2278,9001,0.04317101521807582
2278,9002,0.06798812761262439
2278,9004,0.0015010174339803355
2278,9155,0.04535328402208666
2278,9330,0.03298591185257119
2278,9337,0.007712259320481009
2278,9390,0.016322016793198786
2278,9401,0.022654412014223725
2278,9427,0.04338312198197853
2278,9428,0.02496448003841772
2278,9446,0.02196582434013002
2278,9465,0.02393584113683479
2278,9553,0.053307765599821456
2278,9651,0.05632649714828719
2278,11878,0.09060948573383894
2278,11882,0.05223492141642864
2278,11883,0.042141739666182
2278,11884,0.045769047415844144
2278,11886,0.020283558954897078
2278,11887,0.04620238307155636
2278,11888,0.06599967241809257
2278,11889,0.02287778204414975
2278,11929,0.06483917923440481
2278,11930,0.04320132837748651
2278,11931,0.07770715089473082
2278,11933,0.032969307654217836
2278,11934,0.04802161292165881
2278,11935,0.047108177778547686
2278,11936,0.019194085556366154
2278,11970,0.06910525633504544
2278,11971,0.04391531890146065
2278,11973,0.060610870588531277
2278,12246,0.05301001794231656
2278,12267,0.08081155475320727
2278,12284,0.07846738733050748
2278,12286,0.03145647984311143
2278,12290,0.045857660652424005
2278,12316,0.002083535319398381
2278,12346,0.03213097737598097
2278,12372,0.0575902625672919
2278,12562,0.0639389532989611
2278,12568,0.08233146744382458
2278,12619,0.06156485974696243
2278,12637,0.07979045753006588
2280,2448,0.015887094284777203
2280,2484,0.05702704022979153
2280,2541,0.022739810008023477
2280,2648,0.04975624643138434
2280,2678,0.030291832423323162
2280,2738,0.03224145670154382
2280,2757,0.08488476715802358
2280,2778,0.03264278077240455
2280,2842,0.006869958018860421
2280,2859,0.06885679105855687
2280,2860,0.023212982830074003
2280,2976,0.06274003979290962
2280,5404,0.03743622660834271
2280,5432,0.03192237192973942
2280,5435,0.0056976365242495264
2280,5436,0.02609806957688247
2280,5437,0.04332127824582909
2280,5438,0.02474234704948136
2280,5439,0.03443383252844985
2280,5440,0.03643850336512846
2280,5441,0.023161877893685887
2280,5442,0.024013296285820378
2280,5444,0.024016119926949436
2280,5446,0.09285170192641307
2280,5474,0.05786937389371723
2280,5475,0.07139371801817818
2280,5476,0.02490356813037536
2280,5477,0.06429377402876857
2280,5479,0.014417536026269299
2280,5505,0.017963466134985763
2280,5506,0.06026520510959403
2280,5507,0.03846352459423329
2280,5508,0.02909941903028807
2280,5509,0.054022500227833385
2280,5735,0.030678303479904828
2280,5743,0.0319960006058526
2280,5875,0.029327180334893843
2280,5908,0.04196766257188177
2280,5940,0.05121997065504087
2280,6191,0.021285211892732067
2280,6216,0.031791838014463364
2280,8861,0.007049610960011792
2280,8868,0.0372636145137828
2280,8904,0.04005902440045032
2280,8906,0.0021782571661607313
2280,8907,0.05672535127822907
2280,8908,0.02180858511442507
2280,8909,0.025922708677829275
2280,8910,0.024306041008745508
2280,8911,0.02265574398319372
2280,8912,0.04565240380863277
2280,8913,0.056777204597874054
2280,8914,0.01015669479442509
2280,8916,0.049675103298727014
2280,8955,-0.003858689255389391
2280,8956,0.0029058890850235204
2280,8957,0.010920176574070845
2280,8958,0.035126141450404304
2280,8959,-0.0005670801480510322
2280,8960,0.03357462386072216
2280,8962,0.027111297023500708
2280,8963,0.019519482720465223
2280,8964,0.02127896156563149
2280,9000,0.025495388865986925
2280,9001,0.031729109612618045
2280,9002,0.036489611711570086
2280,9004,0.002139282953183265
2280,9155,0.038222596615490774
2280,9330,0.03385303908483521
2280,9337,-0.0021212443079189985
2280,9390,0.02041650525703601
2280,9401,0.03949980587520005
2280,9427,0.04153454477650176
2280,9428,0.01319269630652718
2280,9446,0.06785627703703126
2280,9465,0.013231665496523123
2280,9553,0.035317375340013724
2280,9651,0.05235588880053081
2280,11878,0.04986328674863934
2280,11882,0.0413299133665467
2280,11883,0.02823864507740413
2280,11884,0.03685093322205877
2280,11886,0.01468708567057181
2280,11887,0.022568235372468246
2280,11888,0.07201550479926992
2280,11889,0.003284429183540978
2280,11929,0.030839188598994805
2280,11930,0.03182324844302716
2280,11931,0.038560219652208995
2280,11933,0.033738325701245325
2280,11934,0.04352672431156569
2280,11935,0.05458899155763804
2280,11936,0.008819144790177142
2280,11970,0.05807128260086023
2280,11971,0.04839840227926
2280,11973,0.04416922577393469
2280,12246,0.04908625207762178
2280,12267,0.06864659941507717
2280,12284,0.037723355219890814
2280,12286,0.014871468510001321
2280,12290,0.056776793292565554
2280,12316,-0.005041729023643367
2280,12346,0.01687112832007495
2280,12372,0.047635588250477624
2280,12562,0.04266273884815225
2280,12568,0.052839618310863305
2280,12619,0.04008738312355146
2280,12637,0.0451269876922516
2448,2484,0.011189084259672093
2448,2541,0.03167638587153714
2448,2648,0.06666001296554701
2448,2678,0.006870822182588635
2448,2738,0.039593023074965594
2448,2757,0.049755957675588165
2448,2778,0.005760715477066323
2448,2842,-0.007049382755061893
2448,2859,0.046624718056620475
2448,2860,0.001086194497789376
2448,2976,0.03911372542529015
2448,5404,0.04368648427089994
2448,5432,0.00829218721010382
2448,5435,0.004522735838005231
2448,5436,0.03266225638733872
2448,5437,0.03194626831638608
2448,5438,0.02812006461793943
2448,5439,0.01760320437533312
2448,5440,0.002321346275112204
2448,5441,0.0198776807327295
2448,5442,0.0016099629446652299
2448,5444,0.03207463409950405
2448,5446,0.007492137840231442
2448,5474,0.012551016996285585
2448,5475,0.010113041330884058
2448,5476,0.012618097775370037
2448,5477,0.018261944200062448
2448,5479,0.058028917352366954
2448,5505,0.015891915386801715
2448,5506,0.022503628851661153
2448,5507,0.021684257267125914
2448,5508,-0.0024398077619022405
2448,5509,0.01040723662776915
2448,5735,0.005632853488043625
2448,5743,0.007011654922443686
2448,5875,-0.000544577023863513
2448,5908,0.0008787975089679604
2448,5940,-0.0019414465593250235
2448,6191,0.0005256517240888003
2448,6216,0.01687992012668638
2448,8861,-0.003907687070969088
2448,8868,0.016505349427393543
2448,8904,0.019862647368348123
2448,8906,0.03293624811760712
2448,8907,0.002792744168310573
2448,8908,0.01180698090855237
2448,8909,0.012031023289869805
2448,8910,-0.00018425377780935894
2448,8911,0.0002109302963367651
2448,8912,0.013502088923893488
2448,8913,0.009806245078496013
2448,8914,0.006761232200823494
2448,8916,0.01383663472204483
2448,8955,-0.0031543072951879907
2448,8956,0.004407811720015681
2448,8957,0.03704425059876276
2448,8958,0.005556912553037787
2448,8959,-0.0023998676414478367
2448,8960,0.017931978649095046
2448,8962,0.028556292017180608
2448,8963,0.001135108608368034
2448,8964,-0.0034809883568070418
2448,9000,-0.002000210614513529
2448,9001,0.005363055620133313
2448,9002,-0.007037709512331594
2448,9004,0.009417729955669479
2448,9155,0.0063251265452836675
2448,9330,0.003981419616395358
2448,9337,0.013737885960335745
2448,9390,0.01181295639192457
2448,9401,-0.00023287118766617313
2448,9427,0.042251200329414575
2448,9428,0.13152494145204205
2448,9446,-0.0011209719132884354
2448,9465,0.0314724719270878
2448,9553,0.023871196147414855
2448,9651,0.02689853781000985
2448,11878,0.014329233265926727
2448,11882,0.016514859117376227
2448,11883,0.00948857301649202
2448,11884,0.021794891318309088
2448,11886,-0.0007701292786458557
2448,11887,0.03502652378236179
2448,11888,0.03157125555716395
2448,11889,0.13859186473927268
2448,11929,0.04542935731441655
2448,11930,0.02529550922903771
2448,11931,0.0152348235865339
2448,11933,0.044858347379380804
2448,11934,0.02954172692362031
2448,11935,0.014485372877509861
2448,11936,-0.002302322542527951
2448,11970,0.02140666700751375
2448,11971,-0.0029450478341521225
2448,11973,0.02269130723366135
2448,12246,0.04320216623114163
2448,12267,0.02990768795232463
2448,12284,0.0430727682640068
2448,12286,0.07646362381032519
2448,12290,0.11569395402403003
2448,12316,0.10536028552172085
2448,12346,0.003586948448329975
2448,12372,0.027867420650966132
2448,12562,0.012330673317642643
2448,12568,0.012232714055902068
2448,12619,0.02026781282584234
2448,12637,0.008326899039625926
2484,2541,0.016396802210194312
2484,2648,0.06516968393340315
2484,2678,0.03715173357142359
2484,2738,0.04583384800258512
2484,2757,0.05357576717511394
2484,2778,0.021578853856575545
2484,2842,0.018383695779491
2484,2859,0.09056110974526994
2484,2860,0.04652258283510878
2484,2976,0.04099583584774683
2484,5404,0.07565547539644829
2484,5432,0.05402988435211993
2484,5435,0.013614744487986654
2484,5436,0.0529058291873924
2484,5437,0.10058828854552682
2484,5438,0.013943377351295125
2484,5439,0.03097972070672041
2484,5440,0.03331016932847316
2484,5441,0.020708053616815113
2484,5442,0.02243669998390053
2484,5444,0.0275948496696223
2484,5446,0.07654931458972743
2484,5474,0.05856940659325666
2484,5475,0.08155492416296961
2484,5476,0.06834113421794243
2484,5477,0.07310702460762919
2484,5479,0.016738137020689128
2484,5505,0.031014085550655747
2484,5506,0.0501926703069423
2484,5507,0.03913400558597523
2484,5508,0.049125313962834476
2484,5509,0.061179433706313034
2484,5735,0.026621031047618995
2484,5743,0.03591107566448889
2484,5875,0.047971146267748455
2484,5908,0.030095289168893948
2484,5940,0.03018521165410806
2484,6191,0.02480898275108126
2484,6216,0.0485316094037283
2484,8861,0.014219225943861288
2484,8868,0.057662122011328754
2484,8904,0.056902242476532
2484,8906,0.010377838522594019
2484,8907,0.030938223103202135
2484,8908,0.03066472905889894
2484,8909,0.025160752880596896
2484,8910,0.0067480046986208115
2484,8911,0.038493923662449234
2484,8912,0.050730043085177014
2484,8913,0.06935557861262039
2484,8914,0.019430130717368727
2484,8916,0.05110683434421039
2484,8955,0.04044581389891288
2484,8956,0.015604211872437176
2484,8957,0.03720223777055793
2484,8958,0.08416158208022395
2484,8959,0.011548499399022982
2484,8960,0.05743862353885769
2484,8962,0.063896807403029
2484,8963,0.04428449288000983
2484,8964,0.02588906816314988
2484,9000,0.046695857467330626
2484,9001,0.049320279105035184
2484,9002,0.05554177344352252
2484,9004,0.01702532054543192
2484,9155,0.03242006654377598
2484,9330,0.02426191195181694
2484,9337,0.04270456782485158
2484,9390,0.02080002633423613
2484,9401,0.04972165716971029
2484,9427,0.02633293452965763
2484,9428,0.014811330478121835
2484,9446,0.02736563370972664
2484,9465,0.021174140257751363
2484,9553,0.06421030271064687
2484,9651,0.04252850943584102
2484,11878,0.055470194866207655
2484,11882,0.05197522031276711
2484,11883,0.04374974194450308
2484,11884,0.060545635348616185
2484,11886,0.01762558154828523
2484,11887,0.020026251972008594
2484,11888,0.0760857324750735
2484,11889,0.004767820546909962
2484,11929,0.03887194401931648
2484,11930,0.03806436105084372
2484,11931,0.049641331666794464
2484,11933,0.04466207534456408
2484,11934,0.056098942032795814
2484,11935,0.05689365608934162
2484,11936,0.02621434199236237
2484,11970,0.054166836032263105
2484,11971,0.03671613695593942
2484,11973,0.058417345175937246
2484,12246,0.07926875315214468
2484,12267,0.05867913554978805
2484,12284,0.07534695278376165
2484,12286,0.020753606800737796
2484,12290,0.054739845874561585
2484,12316,0.018422565109137052
2484,12346,0.022224765135431385
2484,12372,0.026302014152129585
2484,12562,0.05044115930692555
2484,12568,0.054816521388949394
2484,12619,0.0619191370905167
2484,12637,0.05640384614888142
2541,2648,0.01793933524520911
2541,2678,0.019942697312531604
2541,2738,0.042897097446515736
2541,2757,0.012688317911488929
2541,2778,0.12680599658270325
2541,2842,0.004682804645065688
2541,2859,0.025160215001324968
2541,2860,0.007887477948524539
2541,2976,0.08301418936728085
2541,5404,0.03097271049561419
2541,5432,0.025499079820802472
2541,5435,0.019739365730738794
2541,5436,0.004046941120310418
2541,5437,0.022515511306004217
2541,5438,0.02301647002407736
2541,5439,0.012025949761829226
2541,5440,0.010839242261715601
2541,5441,0.024086656430082367
2541,5442,0.004014683022791397
2541,5444,0.0125658110467488
2541,5446,0.020917050640906727
2541,5474,0.03065843835472065
2541,5475,0.030027946723511462
2541,5476,0.022735042391990833
2541,5477,0.04534156203946586
2541,5479,0.023407569423578356
2541,5505,0.013461025366009453
2541,5506,0.010074677449100698
2541,5507,0.029821654592813527
2541,5508,0.03403321670394821
2541,5509,0.03419671408070453
2541,5735,0.05696813865848395
2541,5743,0.01658995489392675
2541,5875,0.04170678799438406
2541,5908,0.01088055071035282
2541,5940,0.0038941816145227847
2541,6191,0.017954140961318903
2541,6216,0.04685613622416324
2541,8861,0.0038488314298092863
2541,8868,0.016468756934271744
2541,8904,0.017659630247846336
2541,8906,0.012798937446818032
2541,8907,0.03039127248167931
2541,8908,0.01717045852756795
2541,8909,0.012225501893518348
2541,8910,0.02113346971349672
2541,8911,0.031239058913574827
2541,8912,0.019494201103406564
2541,8913,0.04472968682580997
2541,8914,0.03920623882097046
2541,8916,0.014232471860993278
2541,8955,0.008816664060307743
2541,8956,0.009118303292189114
2541,8957,0.023329322351811666
2541,8958,0.02757745566771329
2541,8959,0.003249440744130728
2541,8960,0.03549069082933709
2541,8962,0.03008137475835248
2541,8963,0.044983150442230654
2541,8964,0.007367201929175333
2541,9000,0.016815675647575006
2541,9001,0.023469998568987537
2541,9002,0.045903620972729695
2541,9004,0.014091199607124376
2541,9155,0.010542292666435334
2541,9330,0.019918719302217325
2541,9337,0.016326205264696757
2541,9390,0.01999684685013089
2541,9401,0.016758963024451946
2541,9427,0.0296627298320557
2541,9428,0.024127690471561717
2541,9446,0.02007565164525179
2541,9465,0.01352233304676444
2541,9553,0.01574360509958073
2541,9651,0.023804643034811918
2541,11878,0.019316150120628886
2541,11882,0.02950906804222802
2541,11883,0.01403679530613196
2541,11884,0.01968291012103668
2541,11886,0.01962764668578944
2541,11887,0.008049862918128169
2541,11888,0.019041826384133195
2541,11889,0.015725526676768884
2541,11929,0.06779170376168124
2541,11930,0.03188128003495716
2541,11931,0.03724642853390257
2541,11933,0.03138812846928223
2541,11934,0.04549794673656012
2541,11935,0.028094310373037883
2541,11936,0.07906399286702977
2541,11970,0.005922906787489361
2541,11971,0.02775858806326445
2541,11973,0.044663433070011756
2541,12246,0.02676147184353653
2541,12267,0.037946024856931757
2541,12284,0.045235236774631704
2541,12286,0.013634258187642013
2541,12290,0.026343695680269934
2541,12316,0.008892706082050617
2541,12346,0.10077737519202594
2541,12372,0.02005051838627086
2541,12562,0.02916929969229344
2541,12568,0.045506099888525414
2541,12619,0.034619643541486445
2541,12637,0.059463124405218434
2648,2678,0.038175992681109355
2648,2738,0.047496965890223446
2648,2757,0.07455180999363607
2648,2778,0.020048732844942033
2648,2842,0.010949175537268267
2648,2859,0.1559206932519501
2648,2860,0.008593253523756507
2648,2976,0.04675760197021905
2648,5404,0.04324817904255209
2648,5432,0.02562210789826226
2648,5435,0.0024581683625858807
2648,5436,0.02327138131850611
2648,5437,0.058771196133034866
2648,5438,0.028365474240313545
2648,5439,0.05067273018184807
2648,5440,0.019143001306873894
2648,5441,0.03979592156205011
2648,5442,0.01631032977597669
2648,5444,0.0331438044510807
2648,5446,0.07594555880554048
2648,5474,0.03830754495500467
2648,5475,0.08921127875022261
2648,5476,0.05117949487827459
2648,5477,0.04641994252571269
2648,5479,0.028115994345039575
2648,5505,0.007848445318465787
2648,5506,0.11622120100694426
2648,5507,0.03257058076156393
2648,5508,0.032116893490455066
2648,5509,0.07695615335748106
2648,5735,0.016045348521010864
2648,5743,0.031962234907670285
2648,5875,0.010825246787126125
2648,5908,0.04233638574914242
2648,5940,0.02973383057306613
2648,6191,0.027768351410637986
2648,6216,0.028334332354121913
2648,8861,0.008999139612747545
2648,8868,0.03815940618235883
2648,8904,0.03723447265420357
2648,8906,-0.004387311611695238
2648,8907,0.026872234756015537
2648,8908,0.032314888648725275
2648,8909,0.033886704953983014
2648,8910,0.013779683602222502
2648,8911,0.019697416562738067
2648,8912,0.04783309189590135
2648,8913,0.03686763880072919
2648,8914,0.009744707100330693
2648,8916,0.024262628230657952
2648,8955,-0.0019870570467465406
2648,8956,0.017182033162130083
2648,8957,0.015433356521626973
2648,8958,0.04847970674624517
2648,8959,0.004071649254482934
2648,8960,0.036245255125874745
2648,8962,0.0489719091847808
2648,8963,0.04425672863166342
2648,8964,0.015474887282991805
2648,9000,0.01789503428760957
2648,9001,0.05088733869176954
2648,9002,0.028004748893387145
2648,9004,0.0033108509165219514
2648,9155,0.02682840070077002
2648,9330,0.05028473004747956
2648,9337,0.006157112816059418
2648,9390,0.00890245522828965
2648,9401,0.03622990887949207
2648,9427,0.029512955935892617
2648,9428,0.05289257872702587
2648,9446,0.02495113362865368
2648,9465,0.025446890822307715
2648,9553,0.035441788857533366
2648,9651,0.04882540763064347
2648,11878,0.05309300257389552
2648,11882,0.058648502067169934
2648,11883,0.039976374508721296
2648,11884,0.05065028312933625
2648,11886,0.009382716521062826
2648,11887,0.020713574483275682
2648,11888,0.06811453729907918
2648,11889,0.03255053465224462
2648,11929,0.038181434825653594
2648,11930,0.05176259109776346
2648,11931,0.045390543301389086
2648,11933,0.037155906806393274
2648,11934,0.05429006797016391
2648,11935,0.0495231206027301
2648,11936,0.005358215716909144
2648,11970,0.04111960656285785
2648,11971,0.039273017195389136
2648,11973,0.0584551791739152
2648,12246,0.13269056547423982
2648,12267,0.07092812538796109
2648,12284,0.06854814742864733
2648,12286,0.03915718917713399
2648,12290,0.12598071977350472
2648,12316,0.04296149127368092
2648,12346,0.029154173689860553
2648,12372,0.03733402041821407
2648,12562,0.05685777050223169
2648,12568,0.06964323688416638
2648,12619,0.06883629886569101
2648,12637,0.037003179923376164
2678,2738,0.06913764042922116
2678,2757,0.04798511588075831
2678,2778,0.031184759552714787
2678,2842,0.029944296838600823
2678,2859,0.04344368031453106
2678,2860,0.003371421880669161
2678,2976,0.041714921918455314
2678,5404,0.028074393010406436
2678,5432,0.04019408228702135
2678,5435,0.00748961125452362
